site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
kansas_lexington,hlukauskii51,,,,,18.57,138.9122703,71.58,415.5769782,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,12.14,81.5451606,58.46,298.5230934,,,21,84983.98482,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,5.35,20.9662065,68.11,384.6183669,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,16.61,121.4255619,41.1,143.640819,,,17,68796.55914,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,12.75,86.9874525,70.8,408.617982,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,13.83,96.6229857,70.19,403.1756901,,,29,117358.8362,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,6.41,30.4233039,66.48,370.0758492,,,23,93077.69766,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,,,,,24.22,189.3203838,59.43,307.1772297,,,25,101171.4105,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,5.1,18.735759,65.71,363.2060709,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,7.54,40.5049266,25.1,0.892179,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,4.76,15.7023504,25.39,3.4794981,,,5,20234.2821,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,4.02,9.1002258,24,8.92179,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,4.5,13.382685,23.76,11.0630196,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,3.12,1.0706148,23.11,16.8621831,,,3,12140.56926,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,3.01,0.0892179,23.57,12.7581597,,,1,4046.85642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,,,,,3.05,0.4460895,23.86,10.1708406,,,3,12140.56926,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,10.57,67.5379503,73.82,435.5617878,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,37.09,304.1438211,139.36,1020.295904,,,23,93077.69766,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,24.06,187.8928974,107.66,737.4751614,,,22,89030.84124,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,19.48,147.0310992,89.12,572.0651748,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,23.79,185.4840141,115.24,805.1023296,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,29.29,234.5538591,133.3,966.229857,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,16.98,124.7266242,68.02,383.8154058,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,,,,,40.49,334.4779071,137.74,1005.842605,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,123.96,1079.179718,145.12,1071.685415,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,35.48,289.7797392,100.33,672.0784407,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,43.88,364.7227752,131.89,953.6501331,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,38.86,319.9353894,98.29,653.8779891,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,84.89,730.6053831,130.81,944.0145999,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,35.83,292.9023657,119.28,841.1463612,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,55.02,464.1115158,174.74,1335.948835,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,,,,,49.67,416.3799393,116,811.88289,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,15.69,113.2175151,49.02,214.3013958,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,14.76,104.9202504,64.97,356.6039463,,,12,48562.27704,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,19.32,145.6036128,67.39,378.1946781,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,27.17,215.6396643,83.12,518.5344348,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,20.52,156.3097608,63.23,341.0800317,,,17,68796.55914,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,20.77,158.5402083,110.62,763.8836598,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,26.63,210.8218977,108.49,744.8802471,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,,,,,18.59,139.0907061,117.21,822.6782559,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,28.43,226.8811197,29.96,44.2520784,,,5,20234.2821,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,14.55,103.0466745,33.86,79.0470594,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,11.87,79.1362773,26.82,16.2376578,,,6,24281.13852,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,34.08,277.2892332,32.71,68.7870009,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,39.73,327.6973467,41.53,147.4771887,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,10.52,67.0918608,32.55,67.3595145,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,8.94,52.9954326,27.37,21.1446423,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,,,,,19.55,147.6556245,27.78,24.8025762,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
