,2021 - Multi-state Hemp Dual Purpose Trial (MHDPT) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Record Disease  and Insect Information if Present,,,,,,,,Notes: 
,,,,,,Grain Yield,Grain Yield,Dry Straw Yield,Dry Straw Yield,Plant Population at Establishment,Plant Population at Establishment,Plant Population at Harvest,Plant Population at Harvest,Total Plant Height at Harvest ,Total Plant Height at Harvest ,Stem Diameter at Harvest ,Stem Diameter at Harvest ,Time to 50%  flower (Male),Time to 50%  flower (Female Monoeciuos)  ,Male:Female,Harvest Moisture ,Protein Content ,Oil Content ,1000 Kernal Weight,Lodging,Hemp Leaf Spot ,Powdery Mildew ,Cercospora Leaf Spot ,Southern Blight,Fusarium Head Blight ,Russet Mites ,Corn Ear Worm,Hemp Borer ,
Site,Variety / Line,Rep,Entry,Plot #,,grams/m2,lbs./A,grams/m2,lbs./A,# plants/m2 ,plants/A,# plantsm2 ,plants/A,Mean (cm),SD (cm),Mean (mm),SD (mm),Days,Days ,,%,,,grams,(0-9),,,,,,,,,
Cornell,Katani,2,,,,129,1151.330272,68,607.7952831,,,,,98,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,3,,,,81,722.9283103,23,202.5984277,,,,,71,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,4,,,,74,660.4530243,45,405.1968554,,,,,93,,,,,,,,,,,,,,,,,,,,
Cornell,USO 31,1,,,,110,981.7544955,431,3849.370127,,,,,137,,,,,,,,,,,,,,,,,,,,
Cornell,USO 31,2,,,,59,526.5774112,182,1620.787422,,,,,105,,,,,,,,,,,,,,,,,,,,
Cornell,USO 31,3,,,,72,642.6029425,545,4862.362265,,,,,139,,,,,,,,,,,,,,,,,,,,
Cornell,USO 31,4,,,,62,553.3525338,341,3038.976416,,,,,127,,,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,1,,,,99.82,890.8975795,41,365.9266756,,,22,,33.1,,4.7,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,1,,,,99.35,886.7028103,34,303.4513895,,,16,,37.4,,5.4,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,2,,,,107.92,963.1904105,32,285.6013078,,,17,,26.4,,6.5,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,2,,,,87.26,778.7990662,19,169.5757765,,,10,,21.2,,6.8,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,3,,,,108.44,967.8314318,50,446.2520434,,,23,,32.3,,5.17,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,3,,,,95.87,855.643668,65,580.1276564,,,15,,34.7,,6.3,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,4,,,,83.21,742.6526507,55,490.8772478,,,21,,27.3,,5.4,,,,,,,,,,,,,,,,,,
Kansas,CFX-1,4,,,,62.8,560.4925665,15,133.875613,,,22,,16.7,,4.7,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,1,,,,139.37,1243.882946,79,705.0782286,,,22,,43.7,,6.3,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,1,,,,108.67,969.8841912,58,517.6523704,,,9,,50.1,,7.9,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,2,,,,142.81,1274.585086,44,392.7017982,,,12,,28.8,,9.2,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,2,,,,139.43,1244.418448,92,821.1037599,,,20,,46,,6.8,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,3,,,,176.11,1571.788947,55,490.8772478,,,15,,28.9,,7.4,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,3,,,,151.47,1351.87594,53,473.027166,,,16,,32.1,,58.5,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,4,,,,129.38,1154.721788,103,919.2792094,,,19,,46.2,,6.7,,,,,,,,,,,,,,,,,,
Kansas,CRS-1,4,,,,99.74,890.1835762,72,642.6029425,,,13,,45.8,,8,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,1,,,,,,1015,9058.916481,,,31,,183.1,,9.6,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,1,,,,,,1270,11334.8019,,,50,,161.9,,8.5,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,2,,,,,,997,8898.265746,,,29,,165.3,,9.2,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,2,,,,,,619,5524.600297,,,21,,171.9,,9.1,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,3,,,,,,982,8764.390133,,,84,,127.6,,6,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,3,,,,,,828,7389.933839,,,47,,139.7,,7.8,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,4,,,,,,996,8889.340705,,,48,,157.8,,7.9,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,4,,,,,,1288,11495.45264,,,42,,171.1,,9.6,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,5,,,,,,1013,9041.0664,,,44,,159.1,,8.7,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,5,,,,,,900,8032.536781,,,16,,188,,12.6,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,6,,,,,,1264,11281.25166,,,23,,193.6,,9.6,,,,,,,,,,,,,,,,,,
Kansas,Eletta ,6,,,,,,416,3712.817001,,,13,,205.5,,13.6,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,1,,,,163.88,1462.635698,176,1570.807193,,,27,,63.7,,7.3,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,1,,,,157.55,1406.140189,133,1187.030435,,,23,,61.6,,7.5,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,2,,,,117.05,1044.676034,80,714.0032695,,,17,,45.6,,7.8,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,2,,,,98.3,877.3315174,75,669.3780651,,,18,,50.2,,7.3,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,3,,,,187.25,1671.213903,184,1642.20752,,,51,,52.1,,5.9,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,3,,,,165.78,1479.593275,141,1258.430762,,,46,,45.4,,5.9,,,,,,,,,,,,,,,,,,
Kansas,Fedora 17,4,,,,77.03,687.4958981,118,1053.154822,,,33,,56.1,,6,,,,,,,,,,,,,,,,,,
